Timestamp; Azione; Valore; Tempo di esecuzione (ms)
1694513029477;Avvio esperimento 1 ;;0
1694513034532;Selezione del valore donna nella select genere;donna;5055
1694513039902;Selezione del valore piemonte nella select regione;piemonte;5370
1694513045101;Selezione del valore biella nella select provincia;biella;5199
1694513046994;Fine esperimento 1 ;;17517
